HER1;Date;%_Assec;Freq_j+6;Freq_j+5;Freq_j+4;Freq_j+3;Freq_j+2;Freq_j+1;Freq_j;Freq_j-1;Freq_j-2;Freq_j-3;Freq_j-4;Freq_j-5;Freq_j-6
7;24-07-2014;7.46268656716418;0.360450895115529;0.344970111815591;0.374405262195994;0.48363297579878;0.439140899350508;0.440730976524303;0.492425602021305;0.468846845768914;0.468846845768914;0.42682471019106;0.41132398842255;0.439011738290449;0.463089724240478
7;25-08-2014;18.0327868852459;0.455840834252201;0.380155336045855;0.349886776154032;0.333042926232409;0.317813839215463;0.304692168988359;0.292618891318956;0.297655225837016;0.297655225837016;0.276919106436008;0.263033767193214;0.253459730982211;0.245194814276572
7;25-09-2014;23.8805970149254;0.350052354775284;0.434144180106421;0.338424013766166;0.302203107326072;0.285440364981197;0.286916808670057;0.308840666895992;0.256602917552635;0.256602917552635;0.245119750406795;0.238585984925242;0.258658336641623;0.284050223206028
8;23-05-2014;1.2987012987013;0.303921177182125;0.297424749653019;0.335823968171599;0.415924763335767;0.415928785335879;0.500102585202399;0.519372497021455;0.452801414526857;0.452801414526857;0.437911440087395;0.435884505088454;0.416998394969989;0.40098997545839
8;24-06-2014;11.6883116883117;0.23385814854952;0.236497769166218;0.226703137497789;0.218195110601;0.212999960407367;0.209413194645097;0.232717204345291;0.242041222735487;0.242041222735487;0.221082873784655;0.250587551792476;0.307195270681874;0.25828462361162
8;24-07-2014;2.98507462686567;0.365241357670672;0.353120408983161;0.450104721203092;0.569640375096525;0.49452959363694;0.459717669413163;0.446926758578828;0.459991726486234;0.459991726486234;0.42303306563425;0.421949505419606;0.44629422897351;0.424285317101324
8;26-08-2014;9.09090909090909;0.350557026564182;0.338105454503771;0.327532571708881;0.31754994552374;0.306864272743748;0.296617707914087;0.28801881541609;0.270905887293458;0.270905887293458;0.261596753768032;0.25478601321113;0.247069791512766;0.239269933070984
8;25-09-2014;0;0.86095385707933;0.820724916284144;0.783533058974828;0.749363431727818;0.724835387989604;0.714971725984048;0.694829211429753;0.637274789791506;0.637274789791506;0.635729107862995;0.710543666088546;0.766037255721099;0.716226808651864
9;25-05-2014;0.710059171597633;0.638883147281858;0.654152104357704;0.728023758712335;0.795414070745221;0.793008203802766;0.768337803724305;0.755677564141229;0.750966835564233;0.750966835564233;0.740105306479493;0.735653103557316;0.722103218185953;0.702037351662189
9;25-06-2014;6.15384615384615;0.574242085471677;0.563206849327508;0.55298782567691;0.542795719954158;0.534542197973401;0.527117962823098;0.520207623638381;0.515346947565058;0.515346947565058;0.528806970107463;0.567350793778097;0.576376941295206;0.549180123433577
9;24-07-2014;6.62721893491124;0.555058294829843;0.561679302913736;0.585744547308414;0.590978337524864;0.572729706687768;0.553616675682545;0.539143892802461;0.515321887669767;0.515321887669767;0.515153448394363;0.54313904932076;0.54790909621703;0.532513327759707
9;25-08-2014;4.61538461538462;0.555808280467209;0.539667332420561;0.523696720138363;0.512987880078075;0.507333812145158;0.494374876727495;0.532361289169006;0.685284007596471;0.685284007596471;0.641888588038836;0.605015019663665;0.579354048346203;0.56039157249383
9;25-09-2014;8.75739644970414;0.38986667256148;0.408100472088551;0.449430887931975;0.447363701900351;0.417191315505441;0.40187700660337;0.403205003635825;0.384327575119922;0.384327575119922;0.375380471664124;0.372034080948666;0.373554430263222;0.365505159612598
10;26-05-2014;3.55555555555556;0.340943509994655;0.333220130421022;0.330658418584372;0.348522278776083;0.373392975873884;0.372132855000348;0.356206929820069;0.339321109885391;0.339321109885391;0.326929080499621;0.316125128076832;0.306236641438715;0.296915595969306
10;26-06-2014;26.2222222222222;0.196504721448486;0.191613827806429;0.186535056831837;0.181770170055565;0.178013675585095;0.173383267367691;0.16959504587915;0.173704168784317;0.173704168784317;0.209747406196279;0.222638768925888;0.200789521785209;0.183995326682925
10;24-07-2014;9.33333333333333;0.267896903988012;0.255698432544451;0.250957244414327;0.266382142707993;0.297118809269598;0.301206728758157;0.283752709069586;0.255878364490707;0.255878364490707;0.245933819033773;0.248764955027007;0.309555825529216;0.386960718569794
10;25-08-2014;10.6666666666667;0.377729803652734;0.357967169347711;0.341458998892912;0.326063319504581;0.314763594713818;0.311392735335022;0.321171987807585;0.454570453722272;0.454570453722272;0.44967285737737;0.412057797511875;0.382653204225583;0.361177897189204
10;25-09-2014;8.44444444444444;0.206952257396018;0.215544326573923;0.227050842083007;0.257016263045714;0.262577509183053;0.240385065105449;0.228882496595343;0.208803957203099;0.208803957203099;0.199150828963421;0.191687756275141;0.184768621524262;0.179025823493644
11;26-05-2014;0;0.474491256778564;0.527178209249474;0.604447962505887;0.635409837829212;0.63144725936259;0.624392734100134;0.647721353216263;0.74757686370293;0.74757686370293;0.699887496815008;0.659414363220355;0.630979117004383;0.608297230408116
11;24-06-2014;8.51063829787234;0.394143813651584;0.385726108956326;0.377823390581689;0.370712833394674;0.375387534906226;0.417411520277139;0.45923734689518;0.416018389822438;0.416018389822438;0.404001268849362;0.408620251916786;0.412662746531254;0.40493744418221
11;26-07-2014;4.25531914893617;0.352028447963021;0.378287050272687;0.381051315305206;0.358998446495994;0.344002076228763;0.335219362435367;0.332903329893113;0.32338098733467;0.32338098733467;0.33396136031976;0.332064596271693;0.316592448158624;0.307402719661503
11;25-08-2014;10.6382978723404;0.281195999392599;0.273828034879202;0.267193651892593;0.259231321533635;0.252002222931428;0.245887911185692;0.243291105700557;0.265332557439241;0.265332557439241;0.264054743514841;0.282601461107065;0.286644126617268;0.26786545898631
11;26-09-2014;10.8695652173913;0.217930845393408;0.234723686303376;0.21746449203559;0.187683116582291;0.180831976548164;0.175190567018667;0.170640497141872;0.163934735330377;0.163934735330377;0.180917848052072;0.214644366488993;0.226518959646472;0.229855093027505
12;24-05-2014;0;0.56384951786069;0.563472893225925;0.600920665908827;0.624148907164009;0.684982643427349;0.71752581348102;0.700975962770808;0.640573024258075;0.640573024258075;0.62153484911062;0.605274737099848;0.591202157695512;0.580986688936396
12;25-06-2014;5;0.439283533790397;0.431804700505904;0.424171365041966;0.416650434905457;0.410088761964981;0.40344046379317;0.396788057865895;0.386201362734358;0.386201362734358;0.387504461960195;0.40757562738095;0.409964011212878;0.405515848760546
12;25-07-2014;10.6896551724138;0.359673578297077;0.370362615863888;0.374961605744502;0.362835996850639;0.352374942129516;0.347570428313696;0.35265730272737;0.338449638780665;0.338449638780665;0.332475821954269;0.327800339962462;0.322687031652254;0.313366470749429
12;25-08-2014;2.1875;0.379599913022186;0.369845189866323;0.361576875619924;0.353699159214469;0.345968231562572;0.339829308310864;0.375487573448478;0.510168482318281;0.510168482318281;0.468113039739371;0.434265597840944;0.414091707983996;0.401217937375319
12;25-09-2014;14.375;0.268881187126694;0.26947925176791;0.265785327382065;0.259075018732926;0.253336041216372;0.24840946825695;0.243874739656573;0.234069465805116;0.234069465805116;0.228387284866352;0.224306857578624;0.220732867993017;0.214888794694337
13;27-05-2014;0;0.692491713535889;0.720066188387142;0.716426746172498;0.72782907425778;0.739537631409289;0.739642098076969;0.731313129532712;0.694753138302375;0.694753138302375;0.679852977018705;0.670918480764263;0.664027091966424;0.648597981023663
13;25-06-2014;2.7027027027027;0.497475112171382;0.486641030522338;0.479526425992936;0.480321329602608;0.50180099157982;0.510437604926641;0.495715254439642;0.462500682036733;0.462500682036733;0.469180481636888;0.46568004489026;0.464080705002833;0.471109439978814
13;25-07-2014;8.10810810810811;0.43189188219997;0.457331698427756;0.511711716618296;0.510887532533499;0.498497023741043;0.477294184670888;0.46306498407785;0.489226780686769;0.489226780686769;0.473795937301244;0.463179017493743;0.446197061294307;0.450450655445549
13;23-08-2014;10.8108108108108;0.399933979842797;0.397460245637418;0.387016079526091;0.376643614100057;0.370229958821652;0.363114877170438;0.358121345231712;0.345041265175969;0.345041265175969;0.341308279300771;0.352502440962145;0.370182330429648;0.400518501603069
13;26-09-2014;11.7647058823529;0.243187640417731;0.240304166675711;0.237630569659134;0.230928853930828;0.22812344973398;0.225324102900284;0.223539453719401;0.213618375701953;0.213618375701953;0.213210031279915;0.223060796780405;0.228687041519149;0.224197363022842
14;25-05-2014;0;0.52280993942984;0.522052535118266;0.54958377254122;0.570234776498464;0.566558841177746;0.567822567169852;0.595642679154124;0.758544347141496;0.758544347141496;0.747571930564554;0.733284956492524;0.720592729604441;0.722077493392186
