HER1;Date;%_Assec;Freq_j+6;Freq_j+5;Freq_j+4;Freq_j+3;Freq_j+2;Freq_j+1;Freq_j;Freq_j-1;Freq_j-2;Freq_j-3;Freq_j-4;Freq_j-5;Freq_j-6
13;26-09-2014;11.7647058823529;0.210268563875282;0.207694922634321;0.205059917580281;0.196832446932587;0.194370663245471;0.192034818443356;0.189959645439701;0.178799541248737;0.178799541248737;0.176436917813545;0.17426843946816;0.172624368245082;0.17035742166239
14;25-05-2014;0;0.53636090806818;0.534623413617076;0.553096395068633;0.569005350620706;0.564750662240329;0.57040041053375;0.608055033812089;0.771628541154298;0.771628541154298;0.755713882408129;0.745978317187502;0.735446776791349;0.735095255745386
14;24-06-2014;1.74418604651163;0.464000094232568;0.451975025926172;0.442606237955465;0.435181717002344;0.431729360906226;0.448943682828285;0.497885579936244;0.551168353305601;0.551168353305601;0.515358720722407;0.506915395617039;0.533704065381691;0.531990807682491
14;24-07-2014;3.48837209302326;0.431647587672561;0.422476067070134;0.423452801398566;0.453731126479502;0.450190204661712;0.432686926405755;0.416843128634034;0.431295612265494;0.431295612265494;0.435735676367697;0.435022731511604;0.452315119459608;0.44327313067505
14;25-08-2014;5.81395348837209;0.394012693957651;0.383757972612791;0.37447746665118;0.366724801621086;0.362825171710383;0.354717688133425;0.346920705191887;0.351640424832142;0.351640424832142;0.354385269498756;0.353099194794543;0.344534625638851;0.332405142685098
14;25-09-2014;12;0.225236608920558;0.22375968458589;0.24048577670828;0.231560294071768;0.221496679908842;0.214820481920465;0.203186735572588;0.193160402775632;0.193160402775632;0.190741194479558;0.201639732202091;0.240624123800621;0.257202317136382
15;26-05-2014;6.89655172413793;0.431389788198534;0.419832798750141;0.466815218340741;0.580377820675942;0.565411890471597;0.525440524680582;0.537372299753224;0.672340172210748;0.672340172210748;0.614189183389652;0.567107833281059;0.53206620751691;0.504082770048349
15;25-06-2014;22.4137931034483;0.329042570970357;0.322631380349037;0.312840231508057;0.305614037247232;0.300364729581782;0.293340060717604;0.29021399049586;0.276492889412294;0.276492889412294;0.302577285579865;0.403868860035862;0.383495710591257;0.352938383586126
15;24-07-2014;3.44827586206897;0.379756337533066;0.360079379567875;0.393528053308399;0.623553556714148;0.700143825327407;0.656345786636209;0.586696780191621;0.505887912344137;0.505887912344137;0.480899108883352;0.471058610004793;0.58651772374082;0.717932016404405
15;25-08-2014;13.7931034482759;0.439569799087461;0.421868606749951;0.405417908734221;0.389490018759728;0.379055142354967;0.366872560495683;0.363790905260417;0.416543616544068;0.416543616544068;0.411332288272507;0.392176195503583;0.374987325644015;0.36207348321389
15;25-09-2014;13.7931034482759;0.38385675036543;0.427099543967002;0.393520932778629;0.365385168452885;0.346257036199764;0.335309020647536;0.331921860467869;0.306557169352405;0.306557169352405;0.290218290201741;0.277816722551323;0.270888318903532;0.262445022044159
16;26-05-2014;0;0.5229;0.47385;0.4645;0.4606;0.45655;0.45255;0.43575;0.4298;0.4298;0.4259;0.4358;0.4584;0.4512
16;25-06-2014;0;0.3751;0.36975;0.368;0.3625;0.3608;0.35495;0.3532;0.3456;0.3456;0.3442;0.3427;0.3028;0.2965
16;24-07-2014;3.03030303030303;0.26705;0.26575;0.257;0.2555;0.2544;0.25305;0.2518;0.3042;0.3042;0.2628;0.24855;0.25445;0.2728
16;25-08-2014;15.1515151515152;0.19535;0.19425;0.19325;0.1923;0.19135;0.19015;0.145;0.11105;0.11105;0.11;0.10895;0.1079;0.10735
16;25-09-2014;30.3030303030303;0.07785;0.0769;0.0765;0.07565;0.06045;0.05965;0.05995;0.058;0.058;0.0572;0.05685;0.0561;0.0562
17;25-05-2014;0;0.451436622267692;0.441195003639798;0.432984829913235;0.435386409782202;0.440256209298208;0.463944974127924;0.468462946858953;0.633237415153363;0.633237415153363;0.687028302870522;0.616574243020442;0.572142549235642;0.54715168807917
17;24-06-2014;17.1428571428571;0.358958759124088;0.354666660436382;0.348499086115647;0.341746627776575;0.335157502902001;0.330641035276526;0.332358289885297;0.323101895646015;0.323101895646015;0.316654914710685;0.312294818698723;0.314330286068428;0.321287088555295
17;24-07-2014;2.85714285714286;0.457485341452378;0.448131835441793;0.477865281248156;0.55486526452476;0.588812631081905;0.562929369232888;0.526723152064847;0.507380538886812;0.507380538886812;0.509151640860173;0.506892883703543;0.564882818187184;0.616729138056545
17;26-08-2014;0;0.542680206386369;0.524160664607394;0.507832289924646;0.492755564955634;0.480150487929644;0.4785412438271;0.52930247112755;0.550314850374801;0.550314850374801;0.517197314419501;0.502086120565841;0.487168996793043;0.472759597261298
17;25-09-2014;0;0.474474822436894;0.55899490034824;0.577042587601078;0.55961396796978;0.530738512011332;0.496757979026895;0.482071301670372;0.453941050032463;0.453941050032463;0.443361104334311;0.442462934070474;0.444634972553958;0.434136693096189
18;26-05-2014;4.16666666666667;0.410595545069748;0.392588255581903;0.429070510290983;0.605454006725542;0.616868401815134;0.55600127985854;0.529153257905196;0.464433265164601;0.464433265164601;0.438660515050554;0.414650072240967;0.392536044499871;0.371525106101714
18;25-06-2014;25;0.22289243595411;0.22000601499618;0.215753404929334;0.204043945811507;0.21031635682377;0.234740095078434;0.221746312886009;0.188399223215408;0.188399223215408;0.235106725259764;0.334725398031487;0.306665091159203;0.229878241981111
18;25-07-2014;6.25;0.250151398565349;0.314495255964646;0.530959633611893;0.61488256358688;0.607648039183839;0.519716023230096;0.459503936885546;0.405301193564834;0.405301193564834;0.426064940462992;0.579264916029586;0.621245067770925;0.616034776363716
